Filename,Label,Duration (seconds)
XC143599.ogg,categr,17.856
XC143600.ogg,categr,24.936
XC143602.ogg,categr,28.128
XC146066.ogg,categr,42.29225
XC157743.ogg,categr,10.29225
XC162141.ogg,categr,25.33878125
XC174527.ogg,categr,12.382
XC192969.ogg,categr,44.496
XC194457.ogg,categr,25.86121875
XC196080.ogg,categr,16.632
XC196081.ogg,categr,11.424
XC197438.ogg,categr,9.7436875
XC210378.ogg,categr,18.5469375
XC246911.ogg,categr,17.05796875
XC246912.ogg,categr,22.07346875
XC257319.ogg,categr,20.42775
XC267153.ogg,categr,9.79590625
XC274824.ogg,categr,24.03265625
XC288324.ogg,categr,42.552
XC288325.ogg,categr,23.064
XC298914.ogg,categr,13.949375
XC304256.ogg,categr,47.9085625
XC304258.ogg,categr,49.47590625
XC313748.ogg,categr,44.38203125
XC315439.ogg,categr,36.4669375
XC321214.ogg,categr,29.38775
XC329275.ogg,categr,46.776
XC332570.ogg,categr,19.121625
XC352659.ogg,categr,8.69878125
XC352660.ogg,categr,9.01225
XC353847.ogg,categr,17.893875
XC353848.ogg,categr,14.44571875
XC353849.ogg,categr,33.253875
XC361546.ogg,categr,13.16571875
XC361547.ogg,categr,15.17715625
XC361548.ogg,categr,8.59428125
XC361549.ogg,categr,7.5755
XC361551.ogg,categr,7.1314375
XC361552.ogg,categr,24.03265625
XC361553.ogg,categr,12.74775
XC369827.ogg,categr,31.4253125
XC371472.ogg,categr,11.15428125
XC372953.ogg,categr,13.68815625
XC379067.ogg,categr,21.0808125
XC393573.ogg,categr,10.92
XC398976.ogg,categr,14.8636875
XC403813.ogg,categr,14.184
XC414792.ogg,categr,13.92325
XC418722.ogg,categr,18.80815625
XC423135.ogg,categr,22.935
XC438523.ogg,categr,52.87184375
XC451681.ogg,categr,11.04
XC451682.ogg,categr,20.52
XC452088.ogg,categr,14.64
XC453176.ogg,categr,17.64
XC45473.ogg,categr,7.31428125
XC45475.ogg,categr,8.3330625
XC45477.ogg,categr,33.04490625
XC458426.ogg,categr,14.863
XC463749.ogg,categr,23.6408125
XC478435.ogg,categr,19.879
XC501019.ogg,categr,7.88896875
XC517403.ogg,categr,18.912
XC517417.ogg,categr,14.904
XC520659.ogg,categr,24.241625
XC57415.ogg,categr,16.97959375
XC57416.ogg,categr,21.0285625
XC57417.ogg,categr,11.04978125
XC57418.ogg,categr,19.9053125
XC57419.ogg,categr,31.2946875
XC576956.ogg,categr,9.5869375
XC610382.ogg,categr,7.34
XC613482.ogg,categr,28.316
XC624047.ogg,categr,36.6236875
XC687763.ogg,categr,21.81225
XC694719.ogg,categr,7.008
XC713096.ogg,categr,19.872
XC713098.ogg,categr,40.44
XC713106.ogg,categr,26.112
XC713117.ogg,categr,20.928
XC713118.ogg,categr,16.176
XC713124.ogg,categr,37.848
XC713127.ogg,categr,13.464
XC734540.ogg,categr,53.394
XC740802.ogg,categr,40.045
XC746522.ogg,categr,13.08
XC747220.ogg,categr,8.829
XC747776.ogg,categr,34.87346875
XC748802.ogg,categr,23.875
XC120632.ogg,ccbeat1,45.9755
XC122410.ogg,ccbeat1,45.08734375
XC235951.ogg,ccbeat1,28.42121875
XC237228.ogg,ccbeat1,27.97715625
XC346065.ogg,ccbeat1,23.90203125
XC364368.ogg,ccbeat1,7.653875
XC453989.ogg,ccbeat1,16.44
XC479063.ogg,ccbeat1,17.528
XC748235.ogg,ccbeat1,9.864
XC753430.ogg,ccbeat1,15.69959375
XC379112.ogg,chespa1,10.344
XC379113.ogg,chespa1,10.344
XC379114.ogg,chespa1,20.712
XC397507.ogg,chespa1,31.085
XC635368.ogg,chespa1,24.216
XC171590.ogg,chewea1,28.39509375
XC172184.ogg,chewea1,42.29225
XC172185.ogg,chewea1,29.413875
XC234618.ogg,chewea1,48.69225
XC234619.ogg,chewea1,19.278375
XC531604.ogg,chewea1,21.707
XC613495.ogg,chewea1,19.632
XC613496.ogg,chewea1,26.688
XC166763.ogg,chibat1,19.56571875
XC200102.ogg,chibat1,29.72734375
XC200610.ogg,chibat1,9.79590625
XC201193.ogg,chibat1,19.8269375
XC201194.ogg,chibat1,26.54040625
XC201195.ogg,chibat1,37.12
XC201198.ogg,chibat1,15.62121875
XC201199.ogg,chibat1,20.08815625
XC208050.ogg,chibat1,23.118375
XC234820.ogg,chibat1,51.226125
XC248018.ogg,chibat1,28.968
XC267198.ogg,chibat1,27.144
XC302672.ogg,chibat1,49.4236875
XC307162.ogg,chibat1,39.024
XC310449.ogg,chibat1,10.656
XC320910.ogg,chibat1,32.94040625
XC329279.ogg,chibat1,25.872
XC332540.ogg,chibat1,18.264
XC334179.ogg,chibat1,38.321625
XC338880.ogg,chibat1,37.32
XC349220.ogg,chibat1,30.77225
XC364250.ogg,chibat1,21.733875
XC370984.ogg,chibat1,45.061
XC375339.ogg,chibat1,16.464
XC382893.ogg,chibat1,22.68
XC390150.ogg,chibat1,32.80978125
XC397696.ogg,chibat1,24.372
XC398896.ogg,chibat1,8.829
XC403559.ogg,chibat1,18.729
XC442697.ogg,chibat1,19.356
XC443005.ogg,chibat1,31.16409375
XC460534.ogg,chibat1,32.5224375
XC470580.ogg,chibat1,22.02121875
XC470581.ogg,chibat1,52.453875
XC470582.ogg,chibat1,45.11346875
XC470583.ogg,chibat1,30.746125
XC492041.ogg,chibat1,21.890625
XC492740.ogg,chibat1,33.515
XC505993.ogg,chibat1,11.572
XC512186.ogg,chibat1,22.465
XC524182.ogg,chibat1,29.44
XC526371.ogg,chibat1,26.017
XC537156.ogg,chibat1,19.8791875
XC545716.ogg,chibat1,19.008
XC558439.ogg,chibat1,10.71
XC586762.ogg,chibat1,20.323
XC591014.ogg,chibat1,9.456
XC610247.ogg,chibat1,39.0791875
XC616562.ogg,chibat1,24.267
XC634825.ogg,chibat1,36.024
XC650946.ogg,chibat1,46.44571875
XC657787.ogg,chibat1,19.644
XC660647.ogg,chibat1,28.272
XC660648.ogg,chibat1,11.496
XC664196.ogg,chibat1,32.522
XC675565.ogg,chibat1,30.0146875
XC686532.ogg,chibat1,18.991
XC704631.ogg,chibat1,39.079
XC712839.ogg,chibat1,27.48
XC729123.ogg,chibat1,27.92490625
XC729124.ogg,chibat1,13.79265625
XC729125.ogg,chibat1,13.74040625
XC113422.ogg,chtapa3,18.964
XC113423.ogg,chtapa3,13.923
XC205581.ogg,chtapa3,13.24409375
XC233772.ogg,chtapa3,15.69959375
XC237128.ogg,chtapa3,28.9175625
XC288927.ogg,chtapa3,14.99428125
XC419749.ogg,chtapa3,16.848
XC433321.ogg,chtapa3,37.98203125
XC434323.ogg,chtapa3,32.391
XC434324.ogg,chtapa3,17.397
XC444574.ogg,chtapa3,33.51509375
XC444575.ogg,chtapa3,27.95103125
XC465846.ogg,chtapa3,10.00490625
XC467604.ogg,chtapa3,13.635
XC487125.ogg,chtapa3,19.487
XC541546.ogg,chtapa3,22.70040625
XC608263.ogg,chtapa3,43.911
XC701935.ogg,chtapa3,13.71428125
XC703424.ogg,chtapa3,19.56571875
XC703484.ogg,chtapa3,49.841625
XC703486.ogg,chtapa3,27.4546875
XC704473.ogg,chtapa3,40.1763125
XC749269.ogg,chtapa3,30.850625
XC113292.ogg,chucis1,25.46896875
XC120759.ogg,chucis1,23.088
XC121049.ogg,chucis1,15.744
XC121091.ogg,chucis1,16.056
XC153957.ogg,chucis1,23.19675
XC205752.ogg,chucis1,30.693875
XC233056.ogg,chucis1,9.35184375
XC233076.ogg,chucis1,15.67346875
XC233077.ogg,chucis1,17.2146875
XC233079.ogg,chucis1,30.798375
XC233080.ogg,chucis1,8.54203125
XC233780.ogg,chucis1,28.0555
XC234731.ogg,chucis1,33.8285625
XC234735.ogg,chucis1,15.04653125
XC235938.ogg,chucis1,19.7746875
XC266021.ogg,chucis1,48.35265625
XC396444.ogg,chucis1,7.47103125
XC396446.ogg,chucis1,16.43103125
XC396447.ogg,chucis1,10.05715625
XC470844.ogg,chucis1,9.299
XC487420.ogg,chucis1,42.893
XC537319.ogg,chucis1,15.51675
XC703489.ogg,chucis1,39.549375
XC704484.ogg,chucis1,35.47428125
XC744067.ogg,chucis1,15.438375
XC113441.ogg,cibwar1,13.635
XC113442.ogg,cibwar1,18.416
XC113443.ogg,cibwar1,12.721
XC120080.ogg,cibwar1,14.688
XC167101.ogg,cibwar1,29.9885625
XC176676.ogg,cibwar1,9.7175625
XC182099.ogg,cibwar1,27.29796875
XC182100.ogg,cibwar1,26.9845
XC194616.ogg,cibwar1,21.0808125
XC227226.ogg,cibwar1,40.80325
XC229947.ogg,cibwar1,54.09959375
XC232652.ogg,cibwar1,25.12978125
XC235935.ogg,cibwar1,38.55675
XC252391.ogg,cibwar1,48.48325
XC289553.ogg,cibwar1,24.08490625
XC289770.ogg,cibwar1,46.7591875
XC316684.ogg,cibwar1,15.51675
XC320082.ogg,cibwar1,30.56325
XC352761.ogg,cibwar1,20.664
XC395511.ogg,cibwar1,36.07509375
XC432840.ogg,cibwar1,36.07509375
XC432841.ogg,cibwar1,21.60325
XC444492.ogg,cibwar1,53.328
XC444977.ogg,cibwar1,52.63675
XC447123.ogg,cibwar1,38.064
XC447124.ogg,cibwar1,10.704
XC447165.ogg,cibwar1,16.224
XC447167.ogg,cibwar1,36.048
XC447284.ogg,cibwar1,32.04
XC447288.ogg,cibwar1,16.776
XC447293.ogg,cibwar1,10.272
XC462289.ogg,cibwar1,16.509375
XC467110.ogg,cibwar1,20.924
XC470589.ogg,cibwar1,35.47428125
XC472400.ogg,cibwar1,47.352
XC474282.ogg,cibwar1,45.949
XC488883.ogg,cibwar1,11.441625
XC494182.ogg,cibwar1,18.984
XC507072.ogg,cibwar1,24.79021875
XC514395.ogg,cibwar1,37.872
XC514997.ogg,cibwar1,9.864
XC516736.ogg,cibwar1,17.712
XC516744.ogg,cibwar1,32.472
XC516748.ogg,cibwar1,39.912
XC516753.ogg,cibwar1,17.856
XC516756.ogg,cibwar1,8.688
XC516757.ogg,cibwar1,35.664
XC516760.ogg,cibwar1,18.144
XC517024.ogg,cibwar1,39.84
XC517032.ogg,cibwar1,18.624
XC517120.ogg,cibwar1,45.12
XC517360.ogg,cibwar1,35.16
XC532164.ogg,cibwar1,34.377
XC536660.ogg,cibwar1,14.88978125
XC536662.ogg,cibwar1,31.84325
XC620270.ogg,cibwar1,27.336
XC627214.ogg,cibwar1,28.824
XC627216.ogg,cibwar1,27.792
XC627217.ogg,cibwar1,31.056
XC627218.ogg,cibwar1,20.976
XC627220.ogg,cibwar1,20.568
XC627222.ogg,cibwar1,33.672
XC627248.ogg,cibwar1,16.608
XC690371.ogg,cibwar1,46.968
XC703452.ogg,cibwar1,15.30775
XC704426.ogg,cibwar1,48.5355
XC704487.ogg,cibwar1,11.493875
XC704651.ogg,cibwar1,23.27509375
XC706140.ogg,cibwar1,51.8008125
XC750101.ogg,cibwar1,32.0
XC755863.ogg,cibwar1,20.76
XC755864.ogg,cibwar1,47.616
XC756799.ogg,cibwar1,49.65878125
XC138279.ogg,cohmar1,47.62121875
XC138515.ogg,cohmar1,25.7045
XC138516.ogg,cohmar1,15.51675
XC139596.ogg,cohmar1,20.29715625
XC142802.ogg,cohmar1,20.79346875
XC144305.ogg,cohmar1,17.68490625
XC144387.ogg,cohmar1,33.09715625
XC144509.ogg,cohmar1,51.72
XC145667.ogg,cohmar1,41.6130625
XC146372.ogg,cohmar1,12.2253125
XC146742.ogg,cohmar1,17.3714375
XC147883.ogg,cohmar1,39.601625
XC158476.ogg,cohmar1,41.92653125
XC162647.ogg,cohmar1,26.2269375
XC176088.ogg,cohmar1,18.703
XC176089.ogg,cohmar1,24.555
XC178399.ogg,cohmar1,52.401
XC178470.ogg,cohmar1,51.905
XC178472.ogg,cohmar1,45.4
XC187150.ogg,cohmar1,47.54284375
XC191187.ogg,cohmar1,44.9045
XC191399.ogg,cohmar1,17.2146875
XC192039.ogg,cohmar1,30.192
XC192040.ogg,cohmar1,13.992
XC193264.ogg,cohmar1,15.30775
XC193265.ogg,cohmar1,22.2824375
XC193376.ogg,cohmar1,10.08
XC197552.ogg,cohmar1,22.64815625
XC197787.ogg,cohmar1,19.7224375
XC199240.ogg,cohmar1,10.8930625
XC246972.ogg,cohmar1,41.7436875
XC252588.ogg,cohmar1,12.2514375
XC25835.ogg,cohmar1,16.90121875
XC267903.ogg,cohmar1,18.91265625
XC27279.ogg,cohmar1,35.9445
XC278526.ogg,cohmar1,28.56
XC282132.ogg,cohmar1,17.58040625
XC290139.ogg,cohmar1,14.02775
XC293576.ogg,cohmar1,16.92734375
XC325443.ogg,cohmar1,25.20815625
XC330283.ogg,cohmar1,25.12978125
XC330645.ogg,cohmar1,17.688
XC330725.ogg,cohmar1,12.721625
XC330726.ogg,cohmar1,25.626125
XC330727.ogg,cohmar1,47.438375
XC331967.ogg,cohmar1,23.48409375
XC333357.ogg,cohmar1,23.066125
XC334925.ogg,cohmar1,40.51590625
XC337360.ogg,cohmar1,34.464
XC337361.ogg,cohmar1,17.568
XC337362.ogg,cohmar1,9.432
XC337363.ogg,cohmar1,36.552
XC344098.ogg,cohmar1,22.2563125
XC367980.ogg,cohmar1,54.75265625
XC370581.ogg,cohmar1,48.039
XC373100.ogg,cohmar1,33.01878125
XC373141.ogg,cohmar1,16.3
XC373890.ogg,cohmar1,12.225
XC373894.ogg,cohmar1,19.565
XC374749.ogg,cohmar1,7.28815625
XC377658.ogg,cohmar1,15.75184375
XC377660.ogg,cohmar1,29.38775
XC377793.ogg,cohmar1,24.96
XC378657.ogg,cohmar1,29.448
XC379716.ogg,cohmar1,44.51265625
XC379760.ogg,cohmar1,12.168
XC381230.ogg,cohmar1,53.91675
XC381686.ogg,cohmar1,19.392
XC381988.ogg,cohmar1,28.152
XC382658.ogg,cohmar1,20.08815625
XC416951.ogg,cohmar1,46.419
XC421382.ogg,cohmar1,22.909375
XC422645.ogg,cohmar1,39.39265625
XC423688.ogg,cohmar1,32.417
XC423888.ogg,cohmar1,18.36409375
XC423889.ogg,cohmar1,22.23021875
XC425002.ogg,cohmar1,21.002
XC429761.ogg,cohmar1,21.76
XC432520.ogg,cohmar1,7.967
XC432610.ogg,cohmar1,17.544
XC439094.ogg,cohmar1,46.176
XC443565.ogg,cohmar1,19.824
XC443568.ogg,cohmar1,16.44
XC445276.ogg,cohmar1,54.125
XC445630.ogg,cohmar1,7.706125
XC462846.ogg,cohmar1,38.112
XC465540.ogg,cohmar1,14.016
XC471773.ogg,cohmar1,42.68409375
XC476725.ogg,cohmar1,34.481625
XC477387.ogg,cohmar1,17.2669375
XC477736.ogg,cohmar1,9.288
XC477737.ogg,cohmar1,39.336
XC477792.ogg,cohmar1,13.5575625
XC477793.ogg,cohmar1,14.99428125
XC480360.ogg,cohmar1,10.9453125
XC480362.ogg,cohmar1,13.81878125
XC480364.ogg,cohmar1,34.481625
XC480366.ogg,cohmar1,21.99509375
XC481713.ogg,cohmar1,8.829375
XC483409.ogg,cohmar1,7.2
XC483877.ogg,cohmar1,42.3445
XC484876.ogg,cohmar1,11.544
XC486130.ogg,cohmar1,18.168
XC487705.ogg,cohmar1,48.79675
XC489247.ogg,cohmar1,46.56
XC490124.ogg,cohmar1,9.6130625
XC492311.ogg,cohmar1,9.072
XC494784.ogg,cohmar1,22.5436875
XC495723.ogg,cohmar1,21.91675
XC497868.ogg,cohmar1,15.528
XC510984.ogg,cohmar1,12.643
XC512600.ogg,cohmar1,19.488
XC533283.ogg,cohmar1,21.384
XC539438.ogg,cohmar1,9.822
XC541840.ogg,cohmar1,15.307
XC548524.ogg,cohmar1,14.352
XC550877.ogg,cohmar1,13.583
XC551216.ogg,cohmar1,8.784
XC551217.ogg,cohmar1,49.824
XC552409.ogg,cohmar1,12.72
XC552410.ogg,cohmar1,15.48
XC553166.ogg,cohmar1,17.423
XC553559.ogg,cohmar1,49.656
XC553705.ogg,cohmar1,12.773875
XC556845.ogg,cohmar1,7.896
XC556948.ogg,cohmar1,31.451
XC558316.ogg,cohmar1,17.423
XC561147.ogg,cohmar1,32.616
XC561815.ogg,cohmar1,7.105
XC561816.ogg,cohmar1,10.083
XC564020.ogg,cohmar1,22.151
XC564021.ogg,cohmar1,22.151
XC566597.ogg,cohmar1,19.565
XC568202.ogg,cohmar1,17.496
XC568271.ogg,cohmar1,44.930625
XC570017.ogg,cohmar1,7.20978125
XC570198.ogg,cohmar1,12.672
XC572572.ogg,cohmar1,33.018
XC572974.ogg,cohmar1,45.74
XC574105.ogg,cohmar1,7.44490625
XC574934.ogg,cohmar1,15.6
XC577191.ogg,cohmar1,47.203
XC577403.ogg,cohmar1,21.916
XC578233.ogg,cohmar1,17.136
XC579981.ogg,cohmar1,16.274
XC581046.ogg,cohmar1,27.924
XC581218.ogg,cohmar1,46.262
XC581457.ogg,cohmar1,12.434
XC581550.ogg,cohmar1,45.296
XC581797.ogg,cohmar1,20.856
XC586070.ogg,cohmar1,18.5730625
XC586195.ogg,cohmar1,22.334
XC586515.ogg,cohmar1,8.045
XC586830.ogg,cohmar1,20.76
XC593630.ogg,cohmar1,30.504
XC608098.ogg,cohmar1,26.784
XC617406.ogg,cohmar1,8.594
XC628372.ogg,cohmar1,17.88
XC640166.ogg,cohmar1,16.344
XC644525.ogg,cohmar1,8.77715625
XC649870.ogg,cohmar1,7.758
XC652160.ogg,cohmar1,28.248
XC652535.ogg,cohmar1,32.808
XC653241.ogg,cohmar1,10.008
XC654121.ogg,cohmar1,33.071
XC656615.ogg,cohmar1,42.288
XC656700.ogg,cohmar1,39.744
XC657119.ogg,cohmar1,11.952
XC658239.ogg,cohmar1,10.083
XC658833.ogg,cohmar1,24.336
XC659403.ogg,cohmar1,11.616
XC659936.ogg,cohmar1,17.2669375
XC666597.ogg,cohmar1,26.723
XC666601.ogg,cohmar1,17.423
XC666920.ogg,cohmar1,12.199
XC667150.ogg,cohmar1,49.8155
XC667151.ogg,cohmar1,9.038375
XC667213.ogg,cohmar1,14.524
XC667940.ogg,cohmar1,14.053
XC667942.ogg,cohmar1,15.621
XC668115.ogg,cohmar1,16.512
XC669398.ogg,cohmar1,42.144
XC670101.ogg,cohmar1,8.176
XC671208.ogg,cohmar1,26.928
XC671706.ogg,cohmar1,17.371
XC671926.ogg,cohmar1,48.792
XC672219.ogg,cohmar1,22.9355
XC672300.ogg,cohmar1,20.062
XC672934.ogg,cohmar1,40.152
XC673048.ogg,cohmar1,25.032
XC673550.ogg,cohmar1,25.835
XC673555.ogg,cohmar1,12.773
XC673706.ogg,cohmar1,8.09796875
XC673854.ogg,cohmar1,27.06284375
XC674272.ogg,cohmar1,17.136
XC674439.ogg,cohmar1,12.0
XC677129.ogg,cohmar1,33.33225
XC677146.ogg,cohmar1,20.95021875
XC677835.ogg,cohmar1,49.58040625
XC677837.ogg,cohmar1,12.35590625
XC677838.ogg,cohmar1,51.43509375
XC677840.ogg,cohmar1,34.0114375
XC678597.ogg,cohmar1,11.4155
XC686760.ogg,cohmar1,36.937
XC687542.ogg,cohmar1,31.242
XC690386.ogg,cohmar1,20.232
XC690524.ogg,cohmar1,18.10284375
XC690525.ogg,cohmar1,18.31184375
XC690526.ogg,cohmar1,10.50121875
XC690527.ogg,cohmar1,29.83184375
XC690528.ogg,cohmar1,8.09796875
XC690529.ogg,cohmar1,15.64734375
XC690530.ogg,cohmar1,14.13225
XC690531.ogg,cohmar1,13.2963125
XC690532.ogg,cohmar1,17.00571875
XC690534.ogg,cohmar1,11.15428125
XC690536.ogg,cohmar1,8.07184375
XC702811.ogg,cohmar1,44.826125
XC702812.ogg,cohmar1,54.12571875
XC702813.ogg,cohmar1,39.41878125
XC713369.ogg,cohmar1,7.418
XC714060.ogg,cohmar1,45.4269375
XC715213.ogg,cohmar1,18.964
XC716353.ogg,cohmar1,13.818
XC716872.ogg,cohmar1,8.777
XC721436.ogg,cohmar1,33.792
XC723242.ogg,cohmar1,10.083
XC725073.ogg,cohmar1,10.893
XC727115.ogg,cohmar1,26.208
XC727373.ogg,cohmar1,53.544
XC728529.ogg,cohmar1,10.332
XC729379.ogg,cohmar1,24.336
XC729725.ogg,cohmar1,9.168
XC730815.ogg,cohmar1,40.855
XC733048.ogg,cohmar1,10.37
XC735242.ogg,cohmar1,17.952
XC736231.ogg,cohmar1,27.24571875
XC737839.ogg,cohmar1,12.552
XC738041.ogg,cohmar1,7.444
XC738059.ogg,cohmar1,36.144
XC738060.ogg,cohmar1,17.136
XC738906.ogg,cohmar1,28.081
XC739050.ogg,cohmar1,10.464
XC739316.ogg,cohmar1,17.448
XC742347.ogg,cohmar1,23.275
XC742349.ogg,cohmar1,12.173
XC742522.ogg,cohmar1,24.764
XC742525.ogg,cohmar1,13.688
XC743866.ogg,cohmar1,48.984
XC743867.ogg,cohmar1,20.088
XC745787.ogg,cohmar1,16.704
XC746599.ogg,cohmar1,10.109
XC746603.ogg,cohmar1,7.105
XC747155.ogg,cohmar1,50.86040625
XC748716.ogg,cohmar1,8.254
XC748721.ogg,cohmar1,15.36
XC748723.ogg,cohmar1,41.35184375
XC748724.ogg,cohmar1,54.909
XC748725.ogg,cohmar1,13.9755
XC749483.ogg,cohmar1,20.95021875
XC751198.ogg,cohmar1,17.266
XC122411.ogg,colsun2,26.67103125
XC142225.ogg,colsun2,7.08
XC163960.ogg,colsun2,14.49796875
XC174854.ogg,colsun2,30.0669375
XC188947.ogg,colsun2,21.52490625
XC200609.ogg,colsun2,24.2155
XC205396.ogg,colsun2,48.32653125
XC205445.ogg,colsun2,10.55346875
XC205754.ogg,colsun2,30.38040625
XC216301.ogg,colsun2,36.67590625
XC245635.ogg,colsun2,9.72
XC252565.ogg,colsun2,31.488
XC253652.ogg,colsun2,22.02121875
XC254686.ogg,colsun2,31.08571875
XC267756.ogg,colsun2,53.112
XC267760.ogg,colsun2,39.96
XC267761.ogg,colsun2,12.864
XC278812.ogg,colsun2,7.68
XC289287.ogg,colsun2,34.08978125
XC315994.ogg,colsun2,16.24815625
XC316918.ogg,colsun2,29.4
XC323385.ogg,colsun2,48.456
XC323386.ogg,colsun2,16.488
XC323387.ogg,colsun2,51.816
XC326978.ogg,colsun2,34.533875
XC332183.ogg,colsun2,20.84571875
XC336620.ogg,colsun2,32.808
XC345101.ogg,colsun2,27.271
XC346492.ogg,colsun2,12.0685625
XC348980.ogg,colsun2,30.24978125
XC349228.ogg,colsun2,26.906125
XC354081.ogg,colsun2,23.24896875
XC365415.ogg,colsun2,20.558375
XC375769.ogg,colsun2,22.536
XC375770.ogg,colsun2,8.856
XC377169.ogg,colsun2,32.41796875
XC377503.ogg,colsun2,38.66121875
XC378027.ogg,colsun2,17.2408125
XC378029.ogg,colsun2,19.121625
XC393629.ogg,colsun2,18.216
XC393630.ogg,colsun2,13.656
XC394501.ogg,colsun2,7.549375
XC395741.ogg,colsun2,37.51184375
XC395743.ogg,colsun2,16.82284375
XC399999.ogg,colsun2,38.34775
XC401888.ogg,colsun2,12.878375
XC402282.ogg,colsun2,11.441625
XC418725.ogg,colsun2,12.64325
XC428504.ogg,colsun2,38.478375
XC433381.ogg,colsun2,16.992
XC442068.ogg,colsun2,46.68
XC459545.ogg,colsun2,26.43590625
XC459547.ogg,colsun2,27.14121875
XC460520.ogg,colsun2,22.04734375
XC465551.ogg,colsun2,35.16
XC476823.ogg,colsun2,34.586
XC486568.ogg,colsun2,16.248
XC489307.ogg,colsun2,40.881
XC504680.ogg,colsun2,46.96221875
XC513845.ogg,colsun2,21.0285625
XC516517.ogg,colsun2,31.248
XC516527.ogg,colsun2,19.176
XC516532.ogg,colsun2,20.448
XC516538.ogg,colsun2,14.496
XC516632.ogg,colsun2,41.04
XC516800.ogg,colsun2,16.968
XC516805.ogg,colsun2,28.896
XC516816.ogg,colsun2,15.36
XC516824.ogg,colsun2,9.504
XC516860.ogg,colsun2,8.28
XC517019.ogg,colsun2,20.856
XC517174.ogg,colsun2,21.84
XC517206.ogg,colsun2,46.464
XC517239.ogg,colsun2,22.896
XC517247.ogg,colsun2,28.272
XC517266.ogg,colsun2,25.752
XC517344.ogg,colsun2,21.912
XC517357.ogg,colsun2,22.752
XC523506.ogg,colsun2,37.041625
XC537033.ogg,colsun2,20.03590625
XC547989.ogg,colsun2,26.544
XC578632.ogg,colsun2,7.8
XC590128.ogg,colsun2,19.392
XC590141.ogg,colsun2,16.752
XC590142.ogg,colsun2,36.6
XC601536.ogg,colsun2,15.144
XC617123.ogg,colsun2,8.232
XC619078.ogg,colsun2,16.509
XC620894.ogg,colsun2,16.992
XC620895.ogg,colsun2,26.928
XC620984.ogg,colsun2,9.56
XC622674.ogg,colsun2,25.86121875
XC623079.ogg,colsun2,29.596
XC630277.ogg,colsun2,29.04
XC633764.ogg,colsun2,23.328
XC633924.ogg,colsun2,17.184
XC634147.ogg,colsun2,7.488
XC634149.ogg,colsun2,9.888
XC634150.ogg,colsun2,32.136
XC634194.ogg,colsun2,13.68
XC634201.ogg,colsun2,14.64
XC634202.ogg,colsun2,52.056
XC635387.ogg,colsun2,25.28653125
XC649552.ogg,colsun2,52.63675
XC649553.ogg,colsun2,49.8155
XC649916.ogg,colsun2,39.73225
XC650666.ogg,colsun2,17.3453125
XC650873.ogg,colsun2,21.60325
XC652464.ogg,colsun2,27.11509375
XC656718.ogg,colsun2,31.477
XC660755.ogg,colsun2,14.832
XC664679.ogg,colsun2,32.130625
XC664996.ogg,colsun2,43.2
XC664998.ogg,colsun2,7.032
XC664999.ogg,colsun2,51.017
XC701726.ogg,colsun2,9.024
XC736024.ogg,colsun2,16.95346875
XC744259.ogg,colsun2,14.236
XC755891.ogg,colsun2,22.152
XC755892.ogg,colsun2,22.152
XC755893.ogg,colsun2,33.0
XC756913.ogg,colsun2,19.9575625
XC115401.ogg,combul2,22.4130625
XC118218.ogg,combul2,39.28815625
XC118439.ogg,combul2,19.59184375
XC122412.ogg,combul2,29.02203125
XC125456.ogg,combul2,47.4645
XC127486.ogg,combul2,26.40978125
XC131987.ogg,combul2,15.36
XC131988.ogg,combul2,18.33796875
XC138292.ogg,combul2,43.10203125
XC146316.ogg,combul2,16.37878125
XC152750.ogg,combul2,20.68896875
XC153588.ogg,combul2,18.36409375
XC153915.ogg,combul2,7.68
XC154318.ogg,combul2,17.71103125
XC164216.ogg,combul2,9.22121875
XC164217.ogg,combul2,36.20571875
XC164655.ogg,combul2,53.8645
XC171635.ogg,combul2,30.72
XC173036.ogg,combul2,35.44815625
XC18011.ogg,combul2,49.397
XC18012.ogg,combul2,11.206
XC181846.ogg,combul2,38.952
XC18469.ogg,combul2,18.337
XC187112.ogg,combul2,21.60325
XC195028.ogg,combul2,14.8114375
XC196002.ogg,combul2,27.16734375
XC196006.ogg,combul2,43.78121875
XC196012.ogg,combul2,37.8253125
XC200029.ogg,combul2,13.24409375
XC202284.ogg,combul2,49.4236875
XC203203.ogg,combul2,54.3085625
XC206449.ogg,combul2,35.63103125
XC207016.ogg,combul2,35.36978125
XC207959.ogg,combul2,34.0375625
XC208558.ogg,combul2,16.1436875
XC210019.ogg,combul2,14.472
XC210020.ogg,combul2,31.272
XC210021.ogg,combul2,47.328
XC211774.ogg,combul2,10.213875
XC232807.ogg,combul2,38.4
XC234937.ogg,combul2,37.6946875
XC235164.ogg,combul2,43.91184375
XC235702.ogg,combul2,12.1208125
XC237008.ogg,combul2,23.19675
XC239846.ogg,combul2,50.93878125
XC240233.ogg,combul2,25.33878125
XC240512.ogg,combul2,26.04409375
XC248155.ogg,combul2,40.728
XC252980.ogg,combul2,38.426125
XC253027.ogg,combul2,8.48978125
XC256716.ogg,combul2,13.3224375
XC267457.ogg,combul2,29.28325
XC268107.ogg,combul2,49.73715625
XC269370.ogg,combul2,8.09796875
XC282963.ogg,combul2,33.72409375
XC285496.ogg,combul2,26.04409375
XC28684.ogg,combul2,53.0024375
